               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 130,            0.033391,            0.016669,            0.011234,             0.72362,             0.60779,             0.67672,             0.42352,            0.026549,           0.0085539,           0.0034395,           0.0020991,           0.0020991,           0.0020991
                 131,            0.032678,             0.01752,            0.010449,             0.78105,             0.57724,             0.67383,             0.42278,            0.026325,           0.0085412,           0.0033892,           0.0020847,           0.0020847,           0.0020847
                 132,            0.034008,            0.015287,            0.011352,             0.74992,             0.60373,             0.68123,             0.43052,            0.026204,           0.0085299,           0.0033622,           0.0020703,           0.0020703,           0.0020703
                 133,            0.032144,            0.016911,           0.0093684,             0.74451,             0.59872,             0.67365,             0.43075,            0.026153,           0.0085306,           0.0033355,           0.0020558,           0.0020558,           0.0020558
                 134,            0.032949,            0.016268,           0.0098571,             0.75052,              0.5921,             0.67715,             0.43061,            0.026167,           0.0085066,           0.0033116,           0.0020413,           0.0020413,           0.0020413
                 135,            0.032586,            0.015546,            0.010566,             0.76172,             0.58998,             0.68253,             0.43274,            0.026185,           0.0084952,           0.0033086,           0.0020268,           0.0020268,           0.0020268
                 136,            0.033549,            0.017226,            0.011961,             0.77882,             0.58968,             0.68334,             0.43456,            0.026205,           0.0084812,           0.0033448,           0.0020123,           0.0020123,           0.0020123
                 137,            0.033123,            0.016459,            0.010826,             0.75143,             0.59636,             0.68367,             0.42948,            0.026137,           0.0084996,           0.0033437,           0.0019977,           0.0019977,           0.0019977
                 138,            0.033117,            0.016563,            0.010276,             0.76775,             0.59047,             0.69279,             0.44033,            0.026217,           0.0084864,           0.0033252,           0.0019831,           0.0019831,           0.0019831
                 139,            0.032268,            0.015659,            0.010127,              0.7615,             0.60303,             0.69599,              0.4454,             0.02615,           0.0084808,           0.0033059,           0.0019685,           0.0019685,           0.0019685
                 140,            0.031973,            0.015945,           0.0091369,             0.72829,              0.6189,             0.69259,             0.44014,            0.026193,           0.0084673,           0.0033357,           0.0019538,           0.0019538,           0.0019538
