               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.039211,            0.021406,            0.017174,             0.39873,             0.24104,             0.23884,             0.13921,             0.03821,             0.01249,            0.015322,          0.00091483,          0.00091483,            0.036165
                  37,            0.038782,            0.020442,            0.016421,             0.51742,              0.2075,             0.25286,             0.15548,            0.037678,            0.012464,            0.015081,          0.00093797,          0.00093797,            0.035788
                  38,            0.036595,            0.018327,            0.015782,             0.40376,             0.23585,             0.24776,             0.14871,            0.037741,            0.012556,            0.015258,          0.00096098,          0.00096098,            0.035411
                  39,            0.036726,            0.017081,            0.016257,             0.54265,             0.19237,             0.23094,             0.13174,            0.038913,            0.012654,             0.01652,          0.00098386,          0.00098386,            0.035034
                  40,            0.037801,            0.018768,            0.017339,              0.3636,              0.3236,             0.29843,             0.17838,            0.036589,            0.012111,            0.013563,           0.0010066,           0.0010066,            0.034657
                  41,            0.037575,            0.021095,            0.016854,             0.34197,             0.35187,             0.31069,             0.18524,             0.03648,            0.011837,            0.012863,           0.0010292,           0.0010292,            0.034279
                  42,            0.039845,            0.020389,            0.018298,             0.48383,             0.24243,               0.272,             0.16534,            0.037125,            0.012081,            0.014175,           0.0010516,           0.0010516,            0.033902
                  43,            0.036845,            0.017844,            0.016378,             0.52577,             0.27769,             0.29432,             0.17845,            0.036419,            0.012012,            0.013269,           0.0010739,           0.0010739,            0.033524
                  44,            0.035731,            0.017208,            0.015282,             0.68072,             0.22929,               0.288,             0.17383,            0.036893,            0.012044,            0.013672,           0.0010961,           0.0010961,            0.033146
                  45,             0.03862,            0.017797,            0.018077,             0.47717,             0.25271,             0.28105,             0.16947,            0.036717,            0.012093,            0.013721,           0.0011181,           0.0011181,            0.032768
                  46,            0.037736,            0.021493,             0.01629,             0.57003,             0.26489,             0.29692,              0.1815,            0.036573,            0.012226,             0.01339,           0.0011399,           0.0011399,             0.03239
                  47,            0.037178,            0.018908,            0.018411,              0.5034,             0.29856,             0.31728,             0.19991,            0.036132,             0.01205,            0.013012,           0.0011616,           0.0011616,            0.032012
                  48,            0.038725,            0.020279,            0.017587,             0.44957,             0.30213,             0.30326,             0.19125,            0.036179,            0.011955,             0.01268,           0.0011831,           0.0011831,            0.031633
                  49,            0.038098,            0.022115,            0.018119,             0.54964,             0.26936,             0.31095,             0.18786,            0.036303,            0.012003,            0.012823,           0.0012044,           0.0012044,            0.031254
                  50,             0.03717,            0.018397,            0.016962,              0.5196,             0.19396,             0.22552,             0.13797,            0.038576,            0.012919,            0.016415,           0.0012256,           0.0012256,            0.030876
