               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.036629,            0.016961,            0.017947,              0.2998,             0.24039,             0.21202,             0.11681,            0.039286,            0.011415,            0.015489,          0.00091483,          0.00091483,            0.036165
                  37,            0.037206,            0.017521,            0.017712,             0.32994,              0.2284,             0.20523,             0.11425,            0.039339,            0.011481,            0.015886,          0.00093797,          0.00093797,            0.035788
                  38,            0.037877,            0.018525,            0.018214,             0.45854,             0.20184,             0.22549,             0.12505,            0.038642,            0.011408,            0.015601,          0.00096098,          0.00096098,            0.035411
                  39,            0.037108,            0.018546,            0.017519,             0.40643,             0.22918,             0.23144,             0.13464,            0.038608,            0.011365,            0.015836,          0.00098386,          0.00098386,            0.035034
                  40,            0.036057,            0.018666,            0.017103,             0.33085,             0.25693,             0.23799,             0.13388,            0.038023,            0.011303,            0.015275,           0.0010066,           0.0010066,            0.034657
                  41,            0.036264,            0.019427,            0.017304,             0.37621,             0.21183,             0.21976,             0.12382,            0.038614,            0.011654,            0.017332,           0.0010292,           0.0010292,            0.034279
                  42,            0.035629,            0.017994,            0.017316,             0.45402,             0.23109,             0.25614,             0.13975,              0.0372,            0.011246,            0.014746,           0.0010516,           0.0010516,            0.033902
                  43,            0.035817,            0.017552,            0.017233,             0.56997,             0.21556,             0.27424,             0.15446,             0.03669,            0.011229,            0.013808,           0.0010739,           0.0010739,            0.033524
                  44,             0.03702,            0.019204,            0.017619,             0.33855,             0.32416,             0.27809,             0.15848,            0.036469,            0.011161,            0.013324,           0.0010961,           0.0010961,            0.033146
                  45,            0.036117,            0.017351,            0.017139,             0.58935,             0.22037,             0.27691,             0.16306,            0.036623,            0.011253,            0.013917,           0.0011181,           0.0011181,            0.032768
                  46,            0.035292,            0.018212,            0.016914,             0.36409,              0.2903,             0.28796,             0.16254,            0.036039,            0.011067,            0.013034,           0.0011399,           0.0011399,             0.03239
                  47,            0.035264,             0.01752,            0.015849,             0.37624,             0.32273,             0.30877,             0.18111,            0.035585,            0.010974,            0.012585,           0.0011616,           0.0011616,            0.032012
                  48,            0.036012,            0.019965,            0.016656,             0.43355,             0.29117,             0.29377,             0.17257,            0.035756,            0.011008,            0.012861,           0.0011831,           0.0011831,            0.031633
                  49,            0.035762,            0.017762,            0.017118,             0.38059,             0.27387,             0.26738,             0.16442,             0.03606,            0.011084,            0.013964,           0.0012044,           0.0012044,            0.031254
                  50,            0.032956,            0.016434,            0.016446,             0.40254,             0.28493,              0.2708,             0.16075,            0.036013,            0.011119,            0.013718,           0.0012256,           0.0012256,            0.030876
                  51,            0.034503,             0.01763,            0.016746,             0.33289,             0.30775,             0.27333,             0.16251,            0.035887,            0.011261,            0.014127,           0.0012466,           0.0012466,            0.030497
                  52,            0.034655,            0.018213,            0.016558,             0.49935,             0.19042,             0.23493,             0.13598,             0.03637,            0.011427,            0.015552,           0.0012675,           0.0012675,            0.030117
                  53,            0.034604,            0.018178,            0.015971,             0.48311,             0.26619,             0.28646,             0.16091,            0.035624,            0.011171,            0.013574,           0.0012881,           0.0012881,            0.029738
                  54,            0.034488,            0.019172,            0.015509,             0.38885,             0.27335,             0.27604,             0.15982,            0.035423,            0.011373,            0.014272,           0.0013086,           0.0013086,            0.029359
                  55,            0.033524,            0.017061,            0.015116,             0.50753,             0.28054,             0.29984,             0.17553,            0.034765,             0.01125,            0.013154,           0.0013289,           0.0013289,            0.028979
                  56,            0.035177,             0.01795,            0.016376,             0.43988,             0.19827,             0.21752,             0.12237,            0.036552,            0.011757,            0.016811,            0.001349,            0.001349,            0.028599
                  57,            0.035601,            0.017758,             0.01686,             0.38829,             0.22005,             0.22583,             0.13198,             0.03637,            0.011555,            0.016011,           0.0013689,           0.0013689,            0.028219
                  58,            0.033459,            0.017807,            0.014915,             0.39179,             0.20645,             0.21343,             0.12602,            0.037028,             0.01157,            0.016899,           0.0013886,           0.0013886,            0.027839
                  59,            0.035604,            0.017568,            0.016244,             0.40426,             0.33063,              0.3341,              0.2033,            0.033853,            0.010794,            0.011311,           0.0014081,           0.0014081,            0.027458
                  60,            0.034904,             0.01951,            0.016027,             0.50598,             0.29804,             0.31166,              0.1905,            0.033842,            0.010789,            0.011559,           0.0014274,           0.0014274,            0.027077
                  61,            0.033131,            0.019922,            0.015156,             0.51214,             0.30085,              0.3183,             0.19358,            0.034022,            0.010875,            0.011395,           0.0014466,           0.0014466,            0.026697
                  62,            0.033508,            0.018365,            0.015339,             0.55509,             0.30854,             0.33406,             0.19807,            0.033576,            0.010818,            0.011043,           0.0014655,           0.0014655,            0.026315
                  63,            0.033887,            0.018551,             0.01585,             0.47138,             0.27041,             0.29548,             0.17993,            0.034534,            0.011128,            0.013143,           0.0014842,           0.0014842,            0.025934
                  64,            0.033593,            0.017301,            0.016257,              0.5826,             0.26624,             0.30587,             0.18383,            0.033893,             0.01102,            0.012106,           0.0015027,           0.0015027,            0.025553
                  65,            0.034278,            0.018327,            0.016427,             0.57936,             0.29572,             0.33326,             0.20162,              0.0332,            0.010713,             0.01105,            0.001521,            0.001521,            0.025171
                  66,            0.032583,            0.017433,            0.013767,              0.5064,             0.33393,             0.34745,             0.21731,            0.032804,            0.010637,            0.010471,           0.0015391,           0.0015391,            0.024789
                  67,            0.032906,            0.016771,            0.014513,             0.62638,             0.21029,             0.25863,             0.15785,            0.034783,            0.011154,            0.013958,            0.001557,            0.001557,            0.024407
                  68,            0.033376,            0.017028,            0.016966,             0.65862,             0.23731,             0.29841,             0.16796,            0.033739,            0.011053,            0.012995,           0.0015747,           0.0015747,            0.024025
                  69,            0.033623,            0.018098,            0.015407,             0.45389,             0.31753,             0.32995,             0.20037,            0.033638,            0.010936,            0.012064,           0.0015921,           0.0015921,            0.023642
                  70,            0.033956,            0.019169,             0.01519,             0.47431,             0.33354,             0.34365,             0.20936,            0.032793,            0.010743,            0.010878,           0.0016093,           0.0016093,            0.023259
                  71,            0.033985,            0.019461,            0.015475,             0.52771,             0.30756,             0.33734,             0.20484,            0.032869,             0.01086,            0.011469,           0.0016263,           0.0016263,            0.022876
                  72,            0.034315,            0.017253,            0.015354,             0.50607,             0.27499,             0.30252,             0.19099,            0.033623,            0.010979,            0.012466,           0.0016431,           0.0016431,            0.022493
                  73,            0.032444,            0.017435,            0.014443,             0.50333,             0.28337,             0.31122,             0.19309,            0.033504,            0.011094,            0.012116,           0.0016597,           0.0016597,             0.02211
                  74,             0.03256,            0.016989,            0.014885,             0.55392,             0.30797,             0.34799,             0.21145,            0.033134,            0.010812,              0.0112,            0.001676,            0.001676,            0.021726
                  75,            0.034006,            0.016583,            0.015251,              0.4063,             0.32755,             0.30024,               0.184,            0.033827,            0.010973,             0.01291,           0.0016921,           0.0016921,            0.021342
                  76,             0.03182,            0.017114,            0.013684,             0.46887,             0.32014,             0.35492,             0.21691,            0.032783,            0.010728,            0.011502,           0.0017079,           0.0017079,            0.020958
                  77,            0.033047,            0.016717,            0.015378,             0.67156,             0.23589,             0.30247,              0.1725,            0.033931,            0.011208,            0.013057,           0.0017236,           0.0017236,            0.020574
                  78,            0.032745,            0.017848,            0.014655,             0.44103,             0.32754,             0.33116,             0.19878,            0.033027,            0.010936,            0.011702,           0.0017389,           0.0017389,            0.020189
                  79,            0.031636,            0.016689,            0.014117,             0.58445,             0.33299,             0.39173,             0.23487,            0.031868,            0.010507,            0.010016,           0.0017541,           0.0017541,            0.019804
                  80,            0.033037,            0.018484,            0.014835,             0.63492,             0.33482,             0.40049,             0.23948,            0.031583,            0.010419,           0.0096138,            0.001769,            0.001769,            0.019419
