               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  79,            0.026328,            0.016464,           0.0098212,              0.7315,              0.6169,             0.68194,             0.44829,            0.020551,           0.0084124,           0.0038666,           0.0017541,           0.0017541,            0.019804
                  80,            0.025649,            0.016573,            0.009937,             0.74223,             0.61378,             0.68763,             0.45819,            0.020285,           0.0083911,           0.0038193,            0.001769,            0.001769,            0.019419
                  81,            0.026616,             0.01575,            0.010544,             0.67416,             0.66431,             0.68944,             0.45585,             0.02025,           0.0083693,           0.0038047,           0.0017836,           0.0017836,            0.019034
                  82,            0.024729,            0.015369,           0.0099187,             0.73872,             0.61519,             0.69453,             0.45787,            0.020238,           0.0083458,           0.0037285,           0.0017981,           0.0017981,            0.018648
                  83,             0.02629,            0.017484,            0.010643,             0.73705,             0.62145,             0.69357,             0.45305,            0.020339,           0.0083171,            0.003669,           0.0018122,           0.0018122,            0.018262
                  84,            0.025912,            0.014634,           0.0095607,             0.71839,             0.63913,             0.69398,             0.45635,            0.020664,           0.0082982,           0.0036477,           0.0018262,           0.0018262,            0.017876
                  85,             0.02598,            0.016187,            0.010074,             0.74056,             0.62646,             0.69834,             0.46454,            0.020124,           0.0082667,           0.0036187,           0.0018398,           0.0018398,             0.01749
                  86,            0.026374,            0.015037,            0.010704,             0.72777,             0.63875,             0.69809,             0.46128,            0.020164,           0.0082238,           0.0036002,           0.0018533,           0.0018533,            0.017103
                  87,            0.025885,            0.014385,            0.009739,             0.76078,             0.61661,             0.71047,             0.46822,            0.019929,           0.0082167,           0.0035937,           0.0018664,           0.0018664,            0.016716
                  88,            0.025546,            0.015636,           0.0096605,             0.75916,              0.6188,             0.71015,             0.47126,            0.019881,           0.0082046,           0.0035585,           0.0018794,           0.0018794,            0.016329
                  89,            0.025626,            0.015202,           0.0099033,             0.75732,             0.62606,             0.70542,             0.47074,            0.019965,           0.0081814,           0.0034997,            0.001892,            0.001892,            0.015942
                  90,            0.025553,            0.015724,           0.0090309,             0.75484,             0.62581,             0.69931,             0.45661,            0.020552,           0.0081452,           0.0034739,           0.0019045,           0.0019045,            0.015554
                  91,            0.026259,            0.014585,            0.010384,               0.725,             0.64123,             0.70061,             0.46544,            0.019992,           0.0081486,           0.0034387,           0.0019166,           0.0019166,            0.015167
                  92,            0.026232,            0.015826,           0.0095472,             0.69488,              0.6749,             0.70655,             0.46297,            0.020012,           0.0081303,           0.0034444,           0.0019285,           0.0019285,            0.014779
                  93,            0.025802,            0.015496,           0.0098503,             0.68601,             0.67412,             0.70285,             0.46869,            0.019838,           0.0081176,           0.0034396,           0.0019401,           0.0019401,             0.01439
                  94,            0.025226,             0.01654,           0.0098971,             0.73004,             0.63893,             0.70597,             0.46245,             0.02013,           0.0080999,           0.0034269,           0.0019515,           0.0019515,            0.014002
                  95,            0.025083,            0.014598,           0.0091947,             0.66887,             0.69286,             0.70812,             0.46092,            0.020047,           0.0080655,           0.0034315,           0.0019626,           0.0019626,            0.013613
                  96,            0.026703,            0.015382,            0.010495,             0.69555,             0.67262,             0.70663,             0.46721,            0.019778,           0.0080442,           0.0034262,           0.0019735,           0.0019735,            0.013223
                  97,            0.025122,            0.015233,           0.0093909,             0.69497,             0.66867,             0.70703,             0.46986,            0.019944,           0.0080087,           0.0033397,           0.0019841,           0.0019841,            0.012834
                  98,            0.025841,            0.015734,            0.010275,             0.75985,             0.64461,             0.73158,             0.47938,            0.019884,            0.007991,           0.0033106,           0.0019944,           0.0019944,            0.012444
                  99,             0.02555,            0.014761,           0.0094447,             0.76051,               0.645,             0.73354,             0.48624,            0.019754,            0.007971,           0.0033021,           0.0020045,           0.0020045,            0.012054
                 100,            0.027362,            0.015995,            0.010597,             0.65979,             0.71949,             0.72709,             0.48254,            0.019631,           0.0079439,           0.0032966,           0.0020143,           0.0020143,            0.011664
                 101,            0.025698,             0.01648,           0.0094244,             0.73473,             0.66354,              0.7287,             0.47118,            0.019849,           0.0079163,           0.0032983,           0.0020238,           0.0020238,            0.011274
                 102,            0.026123,            0.013406,           0.0095501,             0.75647,             0.66348,             0.73269,             0.47873,            0.019853,           0.0078953,           0.0032636,           0.0020331,           0.0020331,            0.010883
                 103,            0.024885,             0.01489,           0.0089685,             0.80148,             0.63531,             0.73394,             0.48082,            0.019522,           0.0078872,           0.0032156,           0.0020421,           0.0020421,            0.010492
                 104,            0.024981,            0.015902,           0.0094572,             0.80475,             0.63943,             0.73594,             0.48256,            0.019608,           0.0078702,           0.0032125,           0.0020508,           0.0020508,            0.010101
                 105,            0.026151,            0.015036,            0.009968,             0.76226,             0.65893,             0.73918,             0.48482,            0.019629,           0.0078624,           0.0031885,           0.0020592,           0.0020592,           0.0097092
                 106,            0.025909,            0.015313,           0.0090621,             0.78746,             0.64298,             0.73765,              0.4849,             0.01967,           0.0078479,           0.0031349,           0.0020674,           0.0020674,           0.0093174
                 107,            0.025987,            0.015604,           0.0097613,             0.81575,             0.64412,             0.74134,             0.49243,            0.019551,           0.0078254,           0.0031153,           0.0020753,           0.0020753,           0.0089253
                 108,            0.025734,            0.014554,           0.0096984,             0.78675,             0.66149,             0.74213,             0.47939,            0.020088,           0.0077972,           0.0030791,            0.002083,            0.002083,            0.008533
                 109,            0.025831,            0.014289,           0.0088811,             0.72056,             0.69659,             0.74449,             0.49391,            0.019394,           0.0077817,           0.0030314,           0.0020904,           0.0020904,           0.0081404
                 110,            0.024616,             0.01434,           0.0091988,             0.74025,              0.6973,             0.74473,             0.49324,            0.019303,           0.0077773,            0.003013,           0.0020975,           0.0020975,           0.0077475
                 111,            0.025625,            0.014456,           0.0095274,             0.75065,              0.6919,             0.74779,             0.49195,            0.019552,           0.0077638,            0.003002,           0.0021043,           0.0021043,           0.0073543
                 112,            0.025647,            0.013823,           0.0091332,             0.73991,             0.70504,             0.75553,              0.4933,            0.019944,           0.0077464,            0.002979,           0.0021109,           0.0021109,           0.0069609
                 113,            0.025616,            0.016263,           0.0089613,             0.74128,             0.70053,             0.75051,             0.48777,            0.019556,           0.0077321,           0.0029607,           0.0021172,           0.0021172,           0.0065672
                 114,            0.025939,            0.013707,           0.0096923,             0.74517,             0.68787,             0.75198,             0.48206,            0.019656,           0.0077013,           0.0029594,           0.0021232,           0.0021232,           0.0061732
                 115,            0.026074,            0.015708,            0.009124,             0.76112,             0.69379,             0.75359,             0.50418,            0.019277,           0.0077004,           0.0029584,           0.0021289,           0.0021289,           0.0057789
                 116,            0.024673,            0.015165,           0.0089237,             0.74217,             0.70601,             0.75587,             0.50242,            0.019343,           0.0076817,           0.0029517,           0.0021344,           0.0021344,           0.0053844
                 117,            0.025834,              0.0136,            0.010074,             0.74373,             0.70356,              0.7553,             0.50695,            0.019296,           0.0076688,           0.0029267,           0.0021396,           0.0021396,           0.0049896
                 118,            0.025883,            0.015269,            0.009433,             0.80645,             0.66498,             0.75482,             0.50332,            0.019574,           0.0076582,           0.0028945,           0.0021445,           0.0021445,           0.0045945
                 119,            0.024797,            0.013948,           0.0087451,             0.73325,             0.71757,             0.75254,              0.4941,             0.01971,           0.0076645,           0.0028793,           0.0021492,           0.0021492,           0.0041992
                 120,            0.025611,            0.015205,           0.0090613,             0.73132,             0.71886,             0.75813,             0.49923,            0.019861,           0.0076439,           0.0028604,           0.0021536,           0.0021536,           0.0038036
                 121,            0.026893,            0.015497,           0.0098302,             0.78826,             0.68077,             0.75815,             0.47389,             0.02016,           0.0076337,            0.002868,           0.0021577,           0.0021577,           0.0034077
                 122,            0.025194,            0.013447,           0.0078044,             0.74475,             0.70294,               0.756,             0.47104,            0.020849,            0.007574,           0.0028988,           0.0021616,           0.0021616,           0.0030116
                 123,            0.025694,            0.012735,             0.00956,             0.76151,             0.68227,             0.75083,             0.46285,            0.020789,           0.0075273,           0.0028761,           0.0021652,           0.0021652,           0.0026152
                 124,            0.026819,            0.015255,            0.010353,             0.77413,             0.70232,             0.76765,             0.50382,            0.019129,           0.0075482,           0.0028683,           0.0021685,           0.0021685,           0.0022185
                 125,             0.02588,            0.015825,           0.0094293,              0.7853,             0.69189,             0.76737,             0.51682,               0.019,           0.0075311,           0.0028653,           0.0021564,           0.0021564,           0.0021564
                 126,            0.025415,            0.014883,           0.0096405,             0.80562,             0.69019,             0.77007,             0.52049,            0.018868,           0.0075098,           0.0028417,           0.0021564,           0.0021564,           0.0021564
                 127,            0.026123,            0.015149,           0.0095331,             0.79551,             0.68509,             0.76775,             0.51028,            0.019054,           0.0075067,             0.00282,           0.0021422,           0.0021422,           0.0021422
                 128,            0.025563,            0.014979,           0.0087043,             0.79856,             0.68652,             0.76385,             0.49423,            0.019509,           0.0075135,            0.002803,           0.0021279,           0.0021279,           0.0021279
                 129,            0.024807,            0.014798,           0.0089879,             0.78281,              0.7035,             0.76938,             0.51863,            0.019005,           0.0074872,            0.002793,           0.0021135,           0.0021135,           0.0021135
                 130,            0.024386,            0.013803,           0.0085325,              0.7771,             0.69989,             0.76956,             0.51125,             0.01895,           0.0074773,           0.0027805,           0.0020991,           0.0020991,           0.0020991
                 131,            0.025092,            0.015886,           0.0088505,             0.78394,             0.70673,               0.773,             0.52926,             0.01878,           0.0074681,           0.0027381,           0.0020847,           0.0020847,           0.0020847
                 132,            0.024038,            0.014319,           0.0080372,             0.77308,             0.72318,             0.77663,             0.52271,            0.018683,           0.0074483,           0.0026982,           0.0020703,           0.0020703,           0.0020703
                 133,            0.025926,             0.01432,           0.0087848,             0.78408,             0.70398,             0.77306,             0.51203,            0.018958,           0.0073997,           0.0026909,           0.0020558,           0.0020558,           0.0020558
