               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  52,             0.03571,            0.019572,            0.014295,             0.60214,             0.47579,             0.52182,             0.33279,            0.028789,            0.010473,           0.0075047,           0.0012675,           0.0012675,            0.030117
                  53,            0.035213,             0.01778,            0.014879,              0.6223,              0.4708,             0.52673,              0.3364,            0.028475,            0.010389,           0.0072515,           0.0012881,           0.0012881,            0.029738
                  54,            0.034694,            0.018542,            0.014793,             0.63061,             0.48003,             0.53404,             0.33744,            0.028356,            0.010354,           0.0071793,           0.0013086,           0.0013086,            0.029359
                  55,            0.035062,            0.018147,            0.012753,             0.68725,             0.47264,             0.54104,             0.34521,            0.028251,            0.010302,           0.0071817,           0.0013289,           0.0013289,            0.028979
                  56,            0.034555,            0.018868,            0.013917,             0.65958,             0.48094,             0.54002,             0.34878,            0.028326,            0.010318,           0.0072456,            0.001349,            0.001349,            0.028599
                  57,            0.034388,            0.016226,            0.013824,             0.66337,             0.46339,             0.53021,             0.34398,             0.02823,            0.010414,           0.0072814,           0.0013689,           0.0013689,            0.028219
                  58,            0.033282,            0.017364,            0.011627,             0.68745,             0.46141,             0.51899,             0.32989,            0.028266,             0.01039,           0.0072551,           0.0013886,           0.0013886,            0.027839
                  59,            0.034675,            0.018229,            0.013843,             0.71954,             0.45792,             0.53829,             0.34037,            0.028082,            0.010237,            0.007114,           0.0014081,           0.0014081,            0.027458
                  60,            0.035291,            0.020271,            0.013521,             0.70999,             0.45921,              0.5645,             0.36347,            0.027986,            0.010149,           0.0069922,           0.0014274,           0.0014274,            0.027077
                  61,            0.034357,             0.01867,            0.013643,             0.68603,             0.48055,             0.55125,             0.35795,            0.027801,            0.010163,           0.0068892,           0.0014466,           0.0014466,            0.026697
                  62,            0.033808,            0.017607,            0.012703,               0.692,             0.47797,             0.54087,             0.35171,            0.027819,            0.010139,           0.0068902,           0.0014655,           0.0014655,            0.026315
                  63,            0.033972,             0.01816,             0.01336,             0.67366,             0.48872,             0.54635,             0.35492,            0.027842,              0.0101,           0.0068744,           0.0014842,           0.0014842,            0.025934
                  64,            0.034072,            0.016922,            0.013472,             0.70809,             0.48875,              0.5527,             0.35633,            0.027794,            0.010128,           0.0067439,           0.0015027,           0.0015027,            0.025553
                  65,            0.034795,            0.017332,            0.014221,             0.68987,             0.48463,             0.55189,             0.35858,            0.027604,            0.010098,           0.0067753,            0.001521,            0.001521,            0.025171
                  66,            0.033281,            0.017154,            0.012283,             0.69919,             0.47833,             0.54908,             0.35573,            0.027849,            0.010216,           0.0069667,           0.0015391,           0.0015391,            0.024789
                  67,            0.033337,            0.016681,            0.013059,             0.67369,             0.48892,             0.55873,             0.36102,            0.027556,            0.010038,           0.0066442,            0.001557,            0.001557,            0.024407
                  68,            0.033641,            0.016659,            0.013615,              0.5671,             0.55899,             0.56261,             0.36595,            0.027725,            0.010049,           0.0067973,           0.0015747,           0.0015747,            0.024025
                  69,            0.033844,            0.020125,            0.012947,             0.73924,             0.46702,             0.55507,             0.35404,            0.027668,            0.010047,           0.0066374,           0.0015921,           0.0015921,            0.023642
                  70,            0.033939,            0.019311,            0.013431,             0.71587,             0.46256,             0.55287,             0.35132,            0.028106,            0.010114,           0.0068897,           0.0016093,           0.0016093,            0.023259
                  71,            0.034486,            0.020396,            0.012823,             0.66501,             0.48578,              0.5516,             0.34753,            0.027591,            0.010038,           0.0065587,           0.0016263,           0.0016263,            0.022876
                  72,            0.033904,             0.01868,            0.013479,             0.69493,             0.48614,             0.57678,             0.36854,            0.027287,           0.0099163,           0.0063204,           0.0016431,           0.0016431,            0.022493
                  73,            0.033225,            0.017937,            0.013351,             0.67638,             0.48816,             0.56413,             0.36241,            0.027245,           0.0099575,           0.0064723,           0.0016597,           0.0016597,             0.02211
                  74,            0.034355,            0.018596,            0.013455,             0.71704,             0.45237,             0.53895,             0.34531,            0.027788,             0.01029,             0.00702,            0.001676,            0.001676,            0.021726
                  75,            0.034363,            0.018271,            0.013888,             0.71171,             0.49492,             0.58053,              0.3748,            0.027114,           0.0098744,           0.0062394,           0.0016921,           0.0016921,            0.021342
                  76,            0.032618,              0.0164,            0.011826,             0.59696,             0.56443,             0.58737,             0.38226,            0.027216,           0.0098588,           0.0063234,           0.0017079,           0.0017079,            0.020958
                  77,             0.03335,            0.017983,            0.012483,             0.63805,             0.52175,             0.57545,             0.38206,            0.027479,           0.0098423,           0.0066824,           0.0017236,           0.0017236,            0.020574
                  78,            0.033891,            0.018834,            0.012364,             0.67114,             0.54242,             0.60871,             0.39617,             0.02706,            0.009779,           0.0060447,           0.0017389,           0.0017389,            0.020189
                  79,            0.033184,            0.016525,            0.012731,             0.72161,             0.49666,             0.57648,             0.37177,            0.027086,            0.009853,           0.0062459,           0.0017541,           0.0017541,            0.019804
                  80,            0.034426,            0.018768,            0.013193,             0.60601,             0.55208,             0.58185,             0.37371,            0.027228,           0.0098241,           0.0061908,            0.001769,            0.001769,            0.019419
                  81,            0.033214,            0.016596,            0.012062,             0.73535,             0.49183,             0.58709,             0.38164,            0.026973,           0.0097948,           0.0061329,           0.0017836,           0.0017836,            0.019034
                  82,            0.032937,            0.016979,            0.012389,             0.67731,             0.52528,             0.60399,             0.39646,            0.027132,            0.009694,           0.0059422,           0.0017981,           0.0017981,            0.018648
                  83,            0.032709,             0.01913,            0.011573,              0.6255,             0.57039,             0.60754,             0.40162,            0.026933,           0.0096767,           0.0058394,           0.0018122,           0.0018122,            0.018262
                  84,             0.03253,            0.017814,            0.011137,             0.67571,             0.54961,             0.61398,             0.39676,             0.02697,           0.0096552,           0.0057869,           0.0018262,           0.0018262,            0.017876
                  85,             0.03343,            0.018576,            0.012872,             0.68111,             0.51943,             0.60118,             0.39572,            0.026827,           0.0096485,           0.0058528,           0.0018398,           0.0018398,             0.01749
                  86,            0.035469,             0.01676,            0.013698,              0.6558,             0.55234,             0.59833,             0.39273,            0.026841,           0.0096276,           0.0057305,           0.0018533,           0.0018533,            0.017103
                  87,            0.032284,            0.017352,            0.011419,             0.69904,             0.50711,             0.59094,             0.38414,            0.027229,           0.0097308,            0.006044,           0.0018664,           0.0018664,            0.016716
                  88,            0.033399,            0.018577,            0.012052,             0.67561,             0.53533,             0.58927,             0.39378,            0.026692,           0.0096281,           0.0058255,           0.0018794,           0.0018794,            0.016329
                  89,            0.034066,            0.016783,            0.013357,             0.67518,             0.53883,             0.60077,             0.39175,            0.026868,           0.0096283,           0.0059362,            0.001892,            0.001892,            0.015942
                  90,            0.032108,            0.019052,            0.011698,             0.67517,             0.54507,             0.60569,             0.40032,            0.026629,           0.0096013,           0.0057546,           0.0019045,           0.0019045,            0.015554
                  91,            0.033213,            0.016819,             0.01201,             0.66449,             0.51995,             0.58979,             0.39008,            0.027061,           0.0098738,           0.0062814,           0.0019166,           0.0019166,            0.015167
                  92,            0.033556,            0.017276,            0.011601,             0.69451,             0.53245,               0.601,              0.3965,            0.026782,           0.0095715,           0.0056824,           0.0019285,           0.0019285,            0.014779
                  93,            0.033353,            0.018254,            0.011415,              0.6665,             0.54182,             0.58683,             0.38935,            0.026769,           0.0096248,           0.0057938,           0.0019401,           0.0019401,             0.01439
                  94,            0.032286,            0.017995,             0.01162,             0.73061,             0.51728,             0.60609,             0.39602,            0.026697,           0.0096107,           0.0057204,           0.0019515,           0.0019515,            0.014002
                  95,            0.031561,            0.016093,            0.011032,             0.72067,              0.5313,              0.6108,             0.39692,            0.026651,           0.0095322,           0.0055835,           0.0019626,           0.0019626,            0.013613
                  96,            0.033479,            0.017805,            0.012521,             0.66691,             0.56349,             0.61864,             0.40246,            0.026565,           0.0095387,           0.0055563,           0.0019735,           0.0019735,            0.013223
                  97,            0.032859,            0.017613,            0.011507,             0.66868,             0.57372,             0.62896,             0.40918,            0.026333,           0.0094928,           0.0054046,           0.0019841,           0.0019841,            0.012834
                  98,            0.033187,            0.019404,            0.011637,             0.66048,             0.56279,             0.62215,             0.41499,              0.0263,           0.0094072,           0.0054449,           0.0019944,           0.0019944,            0.012444
                  99,            0.032075,             0.01657,            0.011217,             0.64971,             0.57007,             0.62736,             0.41224,            0.026179,           0.0094417,           0.0053946,           0.0020045,           0.0020045,            0.012054
                 100,            0.034624,            0.019105,            0.012881,             0.67608,             0.55453,             0.62188,             0.40964,            0.026751,           0.0095196,           0.0054384,           0.0020143,           0.0020143,            0.011664
                 101,            0.033893,            0.018725,            0.011599,             0.64424,             0.57524,             0.62627,             0.42077,            0.026458,           0.0093455,           0.0052707,           0.0020238,           0.0020238,            0.011274
                 102,            0.032032,            0.016815,            0.011499,             0.69704,             0.53456,              0.6204,             0.41042,            0.026527,           0.0093884,           0.0053325,           0.0020331,           0.0020331,            0.010883
                 103,             0.03214,            0.019065,            0.010894,             0.73852,             0.52118,             0.62493,             0.40883,            0.026091,           0.0093328,           0.0052221,           0.0020421,           0.0020421,            0.010492
                 104,             0.03337,            0.016324,            0.012482,             0.65533,             0.55293,             0.62345,             0.41047,            0.026214,           0.0093549,           0.0052796,           0.0020508,           0.0020508,            0.010101
                 105,            0.032993,             0.01779,            0.010995,             0.72488,             0.51637,             0.61554,             0.40178,            0.026323,           0.0093633,           0.0052298,           0.0020592,           0.0020592,           0.0097092
                 106,            0.032671,            0.017328,            0.011869,             0.65046,              0.5508,             0.61181,             0.39805,            0.026442,           0.0095586,           0.0055718,           0.0020674,           0.0020674,           0.0093174
                 107,            0.032615,            0.017375,            0.011988,             0.77525,             0.52081,             0.63361,             0.41912,            0.025939,           0.0092638,           0.0049867,           0.0020753,           0.0020753,           0.0089253
                 108,            0.031668,            0.017132,            0.011758,             0.69477,             0.55746,             0.64567,             0.41884,            0.026095,           0.0092559,           0.0049717,            0.002083,            0.002083,            0.008533
                 109,            0.032029,            0.016392,            0.011932,             0.71898,             0.55274,             0.63999,             0.41914,            0.026139,           0.0092606,           0.0050232,           0.0020904,           0.0020904,           0.0081404
                 110,            0.032536,            0.018142,            0.011173,             0.68019,             0.56277,             0.63601,             0.41477,            0.025981,           0.0092938,           0.0050935,           0.0020975,           0.0020975,           0.0077475
                 111,            0.032927,            0.017753,            0.011499,             0.73941,             0.53448,             0.63718,             0.40972,            0.026134,           0.0093321,           0.0051884,           0.0021043,           0.0021043,           0.0073543
                 112,            0.032327,            0.015987,            0.011271,             0.76584,             0.53155,             0.63349,             0.41917,            0.026142,           0.0093183,           0.0050561,           0.0021109,           0.0021109,           0.0069609
                 113,            0.032295,            0.018068,            0.011294,             0.78538,             0.53619,             0.65214,             0.42554,            0.025859,             0.00919,           0.0047952,           0.0021172,           0.0021172,           0.0065672
                 114,            0.032442,            0.018168,            0.010643,             0.75846,             0.54685,              0.6508,             0.43195,            0.025935,           0.0092247,           0.0050462,           0.0021232,           0.0021232,           0.0061732
                 115,            0.032701,            0.016442,            0.011861,             0.71186,             0.56125,              0.6349,             0.41465,            0.026354,            0.009236,           0.0054876,           0.0021289,           0.0021289,           0.0057789
                 116,            0.033402,             0.01711,            0.012001,             0.66957,             0.51685,             0.58097,             0.38944,            0.027232,           0.0098016,           0.0064702,           0.0021344,           0.0021344,           0.0053844
                 117,            0.032189,            0.016023,            0.011133,             0.79949,             0.51117,             0.62517,              0.4216,            0.026064,           0.0092228,           0.0051573,           0.0021396,           0.0021396,           0.0049896
                 118,            0.032481,            0.017075,            0.011253,             0.81322,             0.52334,             0.65773,             0.43847,            0.025493,           0.0090517,           0.0045358,           0.0021445,           0.0021445,           0.0045945
                 119,            0.032253,            0.016652,            0.010827,             0.80418,             0.53071,             0.65048,             0.42922,             0.02566,           0.0090441,           0.0046012,           0.0021492,           0.0021492,           0.0041992
                 120,            0.032572,            0.017992,             0.01099,             0.65469,             0.57533,             0.63739,             0.42037,            0.026685,           0.0092698,           0.0050592,           0.0021536,           0.0021536,           0.0038036
                 121,            0.033468,            0.017501,            0.011838,             0.68129,             0.55605,             0.63712,             0.41321,            0.026277,           0.0091691,           0.0049656,           0.0021577,           0.0021577,           0.0034077
                 122,             0.03122,            0.016906,           0.0099337,             0.64328,             0.60113,             0.65289,             0.43168,            0.025747,           0.0090463,           0.0046285,           0.0021616,           0.0021616,           0.0030116
                 123,            0.031993,             0.01596,            0.010561,             0.77702,             0.50193,             0.62133,             0.41483,            0.026705,           0.0092795,           0.0052211,           0.0021652,           0.0021652,           0.0026152
                 124,            0.031615,             0.01861,            0.010427,             0.72911,              0.5664,             0.64934,             0.43115,            0.026025,           0.0090326,            0.004793,           0.0021685,           0.0021685,           0.0022185
                 125,            0.033748,            0.017913,            0.011321,             0.66607,             0.61887,             0.66016,             0.43038,              0.0262,           0.0089914,           0.0045685,           0.0021564,           0.0021564,           0.0021564
                 126,            0.033067,            0.016617,             0.01225,             0.72863,             0.57763,             0.66265,             0.43786,            0.025358,           0.0089321,           0.0044017,           0.0021564,           0.0021564,           0.0021564
                 127,            0.031823,            0.016419,            0.010914,             0.71032,              0.5694,             0.65802,             0.43111,            0.025462,           0.0090221,           0.0045189,           0.0021422,           0.0021422,           0.0021422
                 128,            0.033014,            0.015927,            0.010919,             0.67061,             0.58288,             0.64736,             0.42644,              0.0259,           0.0091106,           0.0049115,           0.0021279,           0.0021279,           0.0021279
                 129,            0.030879,            0.016996,            0.010276,             0.81086,             0.52439,             0.65024,             0.43286,            0.025552,           0.0090823,           0.0045839,           0.0021135,           0.0021135,           0.0021135
                 130,            0.032062,            0.015926,            0.010477,             0.64115,             0.61121,              0.6575,             0.43572,            0.025976,           0.0089936,           0.0046399,           0.0020991,           0.0020991,           0.0020991
                 131,            0.032479,            0.016784,            0.011036,             0.67249,             0.58894,             0.65597,             0.42867,            0.025855,           0.0091016,           0.0045943,           0.0020847,           0.0020847,           0.0020847
                 132,            0.031346,            0.016475,           0.0099895,             0.71408,             0.58816,             0.65481,             0.43283,            0.026026,           0.0092928,            0.004753,           0.0020703,           0.0020703,           0.0020703
                 133,            0.031102,            0.015549,            0.010113,             0.71174,             0.60332,             0.66061,             0.43814,            0.025705,            0.009076,           0.0045282,           0.0020558,           0.0020558,           0.0020558
                 134,            0.032403,            0.017667,            0.012184,             0.75819,             0.57712,             0.67133,             0.44271,            0.025211,           0.0089444,           0.0042866,           0.0020413,           0.0020413,           0.0020413
                 135,            0.032554,            0.015661,            0.010355,             0.70742,              0.6046,             0.66214,             0.44308,            0.025456,           0.0089971,           0.0043271,           0.0020268,           0.0020268,           0.0020268
                 136,            0.031616,            0.015736,           0.0096837,             0.82158,             0.55188,             0.67651,             0.44548,             0.02523,           0.0088476,           0.0042175,           0.0020123,           0.0020123,           0.0020123
                 137,            0.030654,            0.014196,           0.0094623,             0.70993,             0.62116,             0.68927,             0.46198,            0.024965,           0.0087501,           0.0039689,           0.0019977,           0.0019977,           0.0019977
                 138,            0.031225,            0.015748,           0.0098405,             0.70141,             0.59779,              0.6573,             0.44025,             0.02583,           0.0089671,           0.0045446,           0.0019831,           0.0019831,           0.0019831
                 139,            0.031288,            0.017484,           0.0094197,             0.75139,             0.59412,             0.69022,             0.45715,            0.025212,           0.0087015,           0.0041338,           0.0019685,           0.0019685,           0.0019685
                 140,            0.031512,            0.018372,           0.0099914,              0.7581,             0.61186,             0.70624,             0.46638,            0.024649,           0.0086311,            0.003907,           0.0019538,           0.0019538,           0.0019538
                 141,             0.03053,            0.016521,           0.0091804,             0.78337,             0.59081,             0.69948,             0.47233,            0.024647,           0.0086147,           0.0039847,           0.0019392,           0.0019392,           0.0019392
                 142,            0.031502,             0.01622,             0.01104,             0.75261,              0.6117,             0.70787,             0.47486,            0.024539,           0.0086223,           0.0038251,           0.0019245,           0.0019245,           0.0019245
                 143,            0.031586,            0.016683,            0.009764,              0.7875,             0.58502,             0.70098,               0.471,            0.024705,           0.0086991,           0.0039425,           0.0019098,           0.0019098,           0.0019098
                 144,            0.031976,            0.017449,            0.010871,             0.76321,             0.59061,             0.69752,             0.47098,            0.024732,           0.0086671,           0.0039609,           0.0018951,           0.0018951,           0.0018951
                 145,            0.031476,             0.01727,            0.010213,             0.82985,             0.56174,             0.69214,             0.46068,            0.024677,           0.0086725,           0.0039363,           0.0018804,           0.0018804,           0.0018804
                 146,            0.032555,            0.019772,            0.011325,             0.76282,             0.60465,             0.69878,             0.46535,            0.024648,           0.0086277,           0.0039137,           0.0018657,           0.0018657,           0.0018657
                 147,            0.031891,            0.017536,            0.010519,             0.81177,             0.56026,             0.69488,             0.46331,            0.025066,           0.0086735,           0.0040922,            0.001851,            0.001851,            0.001851
                 148,            0.030474,            0.015548,           0.0098849,             0.72222,             0.59499,             0.66782,             0.45379,            0.025591,           0.0089227,           0.0044808,           0.0018362,           0.0018362,           0.0018362
                 149,            0.030528,            0.017272,           0.0094611,              0.7897,             0.55099,             0.64558,             0.43269,            0.025983,           0.0093018,            0.005022,           0.0018215,           0.0018215,           0.0018215
                 150,            0.031963,            0.017158,            0.011042,             0.72679,               0.594,             0.67188,             0.45347,            0.025429,           0.0089428,           0.0044066,           0.0018067,           0.0018067,           0.0018067
                 151,            0.033156,            0.015647,           0.0099469,             0.78234,             0.60074,             0.70722,             0.47606,            0.024778,           0.0085664,           0.0038532,            0.001792,            0.001792,            0.001792
                 152,            0.030734,            0.014818,            0.009862,             0.80047,             0.61881,             0.72216,             0.47957,            0.024338,           0.0084569,           0.0036409,           0.0017773,           0.0017773,           0.0017773
                 153,            0.032026,            0.017795,            0.010687,             0.81563,             0.59612,             0.71487,             0.47909,             0.02427,           0.0084812,           0.0035836,           0.0017625,           0.0017625,           0.0017625
                 154,             0.03035,            0.015362,              0.0102,             0.80613,             0.59891,             0.72007,             0.48683,            0.024268,           0.0084563,           0.0035936,           0.0017478,           0.0017478,           0.0017478
                 155,            0.030534,            0.016333,            0.009825,              0.8143,             0.59638,             0.72359,             0.49142,            0.024265,           0.0084286,           0.0035913,            0.001733,            0.001733,            0.001733
                 156,            0.031866,             0.01724,            0.010396,             0.79082,             0.60122,             0.71775,             0.48567,            0.024423,           0.0084498,           0.0037198,           0.0017183,           0.0017183,           0.0017183
                 157,            0.030558,            0.014775,           0.0091768,             0.70694,             0.66511,             0.72431,             0.49311,            0.024266,           0.0084248,           0.0036374,           0.0017036,           0.0017036,           0.0017036
                 158,            0.033081,            0.017157,            0.010841,              0.7262,             0.62917,             0.71149,             0.47643,            0.024656,           0.0085001,           0.0038493,           0.0016889,           0.0016889,           0.0016889
