               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.032382,             0.01718,            0.012873,             0.55803,             0.52367,             0.54151,             0.35112,             0.02705,            0.010137,           0.0064331,          0.00091483,          0.00091483,            0.036165
                  37,            0.031168,            0.017626,            0.012363,             0.61876,             0.48937,             0.54305,             0.35385,             0.02702,            0.010119,           0.0064128,          0.00093797,          0.00093797,            0.035788
                  38,            0.032797,             0.01773,             0.01388,             0.58954,             0.50822,             0.54802,             0.35412,            0.027096,            0.010086,           0.0063997,          0.00096098,          0.00096098,            0.035411
                  39,            0.032527,            0.018909,            0.012138,             0.59056,             0.50255,             0.55207,             0.36001,            0.026968,            0.010056,           0.0063248,          0.00098386,          0.00098386,            0.035034
                  40,            0.032279,            0.020421,            0.011691,             0.60848,             0.49331,             0.53991,             0.35813,            0.026948,            0.010018,           0.0062409,           0.0010066,           0.0010066,            0.034657
                  41,            0.033282,            0.018631,            0.012464,             0.60267,             0.50066,             0.55074,             0.36117,            0.026815,            0.010001,           0.0061383,           0.0010292,           0.0010292,            0.034279
                  42,            0.031608,            0.018283,            0.011879,             0.58439,             0.51594,             0.55547,              0.3625,            0.026727,           0.0099698,           0.0060849,           0.0010516,           0.0010516,            0.033902
                  43,            0.032376,            0.017391,            0.013164,             0.63464,             0.49934,              0.5603,             0.36547,            0.026629,             0.00996,           0.0060435,           0.0010739,           0.0010739,            0.033524
                  44,            0.032443,             0.01769,            0.012683,             0.57213,             0.53868,             0.56731,             0.36886,            0.026522,           0.0099235,           0.0059647,           0.0010961,           0.0010961,            0.033146
                  45,            0.032564,            0.016835,            0.013221,             0.66886,              0.4942,             0.56783,             0.37101,            0.026476,           0.0099129,           0.0059813,           0.0011181,           0.0011181,            0.032768
                  46,            0.032542,            0.017494,            0.012942,             0.56202,             0.53649,             0.56292,             0.37062,            0.026495,           0.0098813,            0.005945,           0.0011399,           0.0011399,             0.03239
                  47,            0.031467,            0.016135,            0.011548,             0.57563,              0.5464,             0.57109,             0.37316,            0.026405,           0.0098393,           0.0058555,           0.0011616,           0.0011616,            0.032012
                  48,             0.03297,            0.018508,            0.012567,             0.58776,             0.53445,             0.59083,             0.38244,            0.026345,           0.0098104,           0.0057653,           0.0011831,           0.0011831,            0.031633
                  49,            0.033253,            0.019244,            0.013527,             0.64854,             0.50039,             0.58651,             0.38088,            0.026358,            0.009785,           0.0056795,           0.0012044,           0.0012044,            0.031254
                  50,            0.030732,            0.016198,            0.011842,             0.69093,             0.49658,             0.57624,             0.37544,            0.026321,           0.0097584,           0.0056382,           0.0012256,           0.0012256,            0.030876
                  51,            0.032219,              0.0181,            0.012025,             0.70209,             0.48919,             0.58261,             0.37609,            0.026362,           0.0097496,           0.0056315,           0.0012466,           0.0012466,            0.030497
                  52,            0.032687,            0.019153,            0.013004,             0.63116,             0.51821,             0.58444,             0.38011,            0.026322,           0.0097333,            0.005588,           0.0012675,           0.0012675,            0.030117
                  53,            0.032432,            0.017207,            0.012235,             0.71787,             0.49655,             0.58727,              0.3813,            0.026159,           0.0097097,           0.0056081,           0.0012881,           0.0012881,            0.029738
                  54,            0.032763,            0.019016,            0.012521,             0.63477,             0.52716,             0.59217,             0.38331,            0.026162,           0.0096781,           0.0055302,           0.0013086,           0.0013086,            0.029359
                  55,            0.031991,            0.016849,            0.011728,             0.63222,             0.54101,             0.58869,              0.3842,            0.026151,           0.0096517,           0.0055273,           0.0013289,           0.0013289,            0.028979
                  56,            0.032381,            0.016425,            0.012091,             0.68756,             0.51505,             0.58271,             0.38265,             0.02607,           0.0096353,           0.0054527,            0.001349,            0.001349,            0.028599
                  57,            0.032536,            0.015738,            0.012832,             0.67707,             0.51048,             0.57903,             0.38205,            0.026021,            0.009624,           0.0054064,           0.0013689,           0.0013689,            0.028219
                  58,             0.03042,            0.017535,            0.010419,              0.7003,              0.5126,              0.5918,             0.38991,             0.02587,           0.0095957,           0.0053338,           0.0013886,           0.0013886,            0.027839
                  59,            0.031601,            0.017282,            0.012869,             0.70443,             0.51184,             0.59516,             0.38893,            0.025866,           0.0095838,           0.0052837,           0.0014081,           0.0014081,            0.027458
                  60,            0.032457,            0.018915,            0.011502,             0.62994,             0.55399,             0.59396,             0.38773,            0.025847,           0.0095753,            0.005239,           0.0014274,           0.0014274,            0.027077
                  61,            0.032401,             0.01967,            0.011709,              0.6942,             0.52091,             0.59311,             0.38665,             0.02575,           0.0095659,           0.0051912,           0.0014466,           0.0014466,            0.026697
                  62,            0.030794,            0.017156,            0.010537,             0.67436,             0.52638,             0.58819,             0.38532,            0.025807,           0.0095651,           0.0052268,           0.0014655,           0.0014655,            0.026315
                  63,            0.032085,            0.018788,            0.012513,             0.69456,             0.50483,             0.58587,              0.3902,            0.025778,           0.0095566,           0.0052183,           0.0014842,           0.0014842,            0.025934
                  64,             0.03224,            0.017696,            0.011617,             0.68076,             0.51275,             0.59051,             0.39537,            0.025804,           0.0095428,           0.0052449,           0.0015027,           0.0015027,            0.025553
                  65,            0.032074,            0.016947,             0.01134,             0.62366,             0.55062,             0.59319,             0.39101,            0.025768,           0.0095058,           0.0051314,            0.001521,            0.001521,            0.025171
                  66,            0.029853,            0.016711,           0.0095209,             0.63757,             0.54561,             0.59009,             0.39316,             0.02573,           0.0094844,           0.0050868,           0.0015391,           0.0015391,            0.024789
                  67,            0.031328,            0.016963,            0.011154,             0.66905,             0.55052,             0.60514,             0.39777,              0.0255,           0.0094573,           0.0050054,            0.001557,            0.001557,            0.024407
                  68,            0.032556,            0.017312,            0.012715,             0.68586,             0.54005,             0.60259,             0.39541,            0.025549,           0.0094469,           0.0050041,           0.0015747,           0.0015747,            0.024025
                  69,            0.030958,            0.018384,            0.011086,             0.70778,             0.53246,             0.60758,             0.39605,            0.025596,            0.009417,           0.0050138,           0.0015921,           0.0015921,            0.023642
                  70,            0.031663,            0.018442,             0.01255,             0.72759,              0.5222,             0.60126,             0.39414,            0.025571,           0.0093988,           0.0049418,           0.0016093,           0.0016093,            0.023259
                  71,             0.03174,            0.017732,            0.011942,             0.65653,             0.55899,             0.60469,             0.40751,            0.025545,           0.0093441,           0.0048888,           0.0016263,           0.0016263,            0.022876
                  72,            0.032664,            0.016922,             0.01217,             0.72139,              0.5508,              0.6164,             0.41135,            0.025329,           0.0093324,            0.004879,           0.0016431,           0.0016431,            0.022493
                  73,            0.032404,            0.018058,            0.011248,             0.70376,             0.55915,             0.61606,              0.4079,            0.025316,           0.0093219,           0.0048525,           0.0016597,           0.0016597,             0.02211
                  74,            0.031401,            0.016475,            0.011298,             0.70198,             0.56162,             0.62169,              0.4073,            0.025402,           0.0093175,           0.0048017,            0.001676,            0.001676,            0.021726
                  75,            0.032458,            0.016853,            0.012993,             0.72904,             0.54191,             0.61659,             0.40698,            0.025317,           0.0093104,           0.0047586,           0.0016921,           0.0016921,            0.021342
                  76,            0.030507,            0.014881,            0.010598,             0.73933,             0.54526,             0.62754,             0.41267,            0.025222,           0.0092859,           0.0047055,           0.0017079,           0.0017079,            0.020958
                  77,            0.030874,            0.014826,            0.010812,              0.6739,             0.57794,             0.62672,              0.4143,            0.025077,            0.009258,           0.0046649,           0.0017236,           0.0017236,            0.020574
                  78,             0.03188,            0.017263,            0.011191,             0.69923,             0.56345,             0.62211,             0.41314,             0.02502,           0.0092256,           0.0046482,           0.0017389,           0.0017389,            0.020189
                  79,            0.031035,            0.016688,            0.010934,             0.68607,             0.58477,             0.63031,             0.41359,            0.024934,           0.0091715,           0.0045724,           0.0017541,           0.0017541,            0.019804
                  80,            0.032047,            0.017548,            0.011251,             0.71556,             0.57091,             0.63933,             0.41923,             0.02489,           0.0091507,           0.0045289,            0.001769,            0.001769,            0.019419
