               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  34,             0.05611,            0.024463,            0.031567,             0.32407,          0.00011134,           2.099e-06,          4.9944e-07,            0.058085,            0.019234,             0.03173,          0.00086816,          0.00086816,            0.036918
                  35,            0.055804,            0.026784,            0.031324,             0.88748,          0.00011134,          3.9152e-06,          5.2933e-07,            0.057826,            0.018018,            0.030739,          0.00089156,          0.00089156,            0.036542
                  36,            0.055546,            0.027306,             0.03209,          0.00030573,            0.009944,          0.00014341,          5.1121e-05,            0.057159,            0.018079,            0.030857,          0.00091483,          0.00091483,            0.036165
                  37,             0.05599,            0.026319,            0.031738,                   0,                   0,                   0,                   0,             0.05781,            0.021865,            0.032382,          0.00093797,          0.00093797,            0.035788
                  38,            0.055354,            0.024668,            0.031725,             0.77479,          0.00022268,          1.3392e-05,          1.7082e-06,            0.057906,            0.017809,            0.031343,          0.00096098,          0.00096098,            0.035411
                  39,            0.055368,            0.022847,            0.031572,             0.67621,          0.00016701,          5.0575e-06,          8.0295e-07,            0.057832,            0.017301,            0.031577,          0.00098386,          0.00098386,            0.035034
                  40,            0.055364,            0.023568,            0.030557,             0.51051,           0.0022348,          0.00055066,          5.5215e-05,            0.057053,            0.020582,            0.030078,           0.0010066,           0.0010066,            0.034657
                  41,            0.055459,            0.026957,            0.031266,             0.52236,           0.0047505,           0.0064628,           0.0032155,             0.05877,            0.021612,            0.029461,           0.0010292,           0.0010292,            0.034279
                  42,            0.055575,            0.024962,            0.031738,          1.2398e-05,           5.567e-05,          2.9962e-07,          5.9924e-08,             0.05797,            0.023256,            0.029473,           0.0010516,           0.0010516,            0.033902
                  43,            0.053961,            0.022728,            0.031697,             0.45442,           0.0064825,          0.00073872,          0.00053839,            0.059204,            0.018489,            0.030902,           0.0010739,           0.0010739,            0.033524
                  44,            0.054392,            0.021868,            0.031435,             0.81722,           0.0046106,          0.00016753,          8.9881e-05,            0.059268,            0.016955,            0.032431,           0.0010961,           0.0010961,            0.033146
                  45,            0.054959,            0.022935,            0.031128,             0.45304,           0.0033736,          0.00052563,          0.00038773,            0.054675,            0.016554,            0.030901,           0.0011181,           0.0011181,            0.032768
                  46,            0.054068,            0.026169,            0.031183,             0.49448,           0.0046948,          0.00052734,          0.00010563,            0.058996,            0.017082,            0.032938,           0.0011399,           0.0011399,             0.03239
                  47,            0.054208,            0.024751,            0.030439,           0.0015877,            0.014547,          0.00030866,          0.00014204,            0.056887,             0.01616,            0.030141,           0.0011616,           0.0011616,            0.032012
                  48,            0.054561,            0.022181,            0.030767,             0.39468,          0.00016701,          1.4293e-05,          4.5648e-06,            0.057198,            0.019875,            0.029896,           0.0011831,           0.0011831,            0.031633
                  49,            0.053918,            0.026484,            0.031675,            0.084564,           5.567e-05,          4.3375e-07,          4.3375e-08,             0.05831,            0.022675,            0.030158,           0.0012044,           0.0012044,            0.031254
                  50,            0.053813,             0.02153,            0.032059,                   0,                   0,                   0,                   0,            0.060685,            0.024084,            0.030317,           0.0012256,           0.0012256,            0.030876
                  51,            0.053982,            0.025442,            0.030246,             0.11311,           0.0046948,          0.00018234,          0.00012764,            0.059014,            0.019745,             0.03215,           0.0012466,           0.0012466,            0.030497
                  52,            0.053498,            0.023423,             0.03048,             0.34434,            0.012658,           0.0014188,          0.00039303,            0.057511,            0.017007,            0.030467,           0.0012675,           0.0012675,            0.030117
                  53,            0.054386,            0.021905,            0.030331,           0.0021858,            0.032228,          0.00095814,          0.00035465,            0.057096,            0.015778,            0.031527,           0.0012881,           0.0012881,            0.029738
                  54,            0.053682,             0.02224,            0.030285,             0.49532,           0.0016206,          0.00030925,          6.8787e-05,            0.056786,            0.016087,            0.031795,           0.0013086,           0.0013086,            0.029359
                  55,             0.05359,            0.026148,            0.030659,             0.55002,           0.0046948,          0.00049135,          0.00025012,            0.055043,            0.015689,            0.030828,           0.0013289,           0.0013289,            0.028979
                  56,            0.053266,            0.021513,            0.029631,             0.64798,          0.00016701,          1.0662e-05,          3.6733e-06,            0.055264,            0.017035,            0.030232,            0.001349,            0.001349,            0.028599
                  57,            0.053594,            0.024204,            0.030751,             0.39463,           0.0026679,          4.8737e-05,          3.4141e-05,            0.055926,            0.018157,            0.030223,           0.0013689,           0.0013689,            0.028219
                  58,            0.053896,            0.025316,            0.030309,                   0,                   0,                   0,                   0,            0.056243,            0.025495,            0.029443,           0.0013886,           0.0013886,            0.027839
                  59,            0.053002,            0.025623,            0.031056,            0.085609,           0.0081557,          0.00047086,          0.00030031,            0.055129,            0.015977,            0.030733,           0.0014081,           0.0014081,            0.027458
                  60,            0.053197,            0.025007,            0.030087,                   0,                   0,                   0,                   0,             0.05749,            0.023913,            0.030609,           0.0014274,           0.0014274,            0.027077
                  61,            0.053106,            0.021952,            0.030054,             0.45083,          0.00016701,          3.3198e-06,          9.0939e-07,            0.055848,            0.020281,            0.030079,           0.0014466,           0.0014466,            0.026697
                  62,            0.053597,             0.02538,            0.029011,             0.42269,          0.00016701,          8.9728e-06,           2.594e-06,            0.055486,            0.019163,            0.029848,           0.0014655,           0.0014655,            0.026315
                  63,            0.052875,            0.023763,            0.029744,              0.3952,           0.0046948,          0.00043122,          0.00016272,            0.057888,            0.017685,            0.032421,           0.0014842,           0.0014842,            0.025934
                  64,             0.05322,            0.024252,            0.029641,             0.46802,           0.0043079,           0.0011871,          0.00035604,            0.057681,            0.016838,            0.031891,           0.0015027,           0.0015027,            0.025553
                  65,            0.052696,            0.021041,            0.029664,             0.12759,           0.0079719,          0.00055482,          0.00026257,            0.053966,            0.014291,            0.029898,            0.001521,            0.001521,            0.025171
                  66,            0.052054,            0.021711,            0.028825,             0.43671,          0.00022268,          1.3142e-05,          2.3223e-06,            0.053536,            0.014399,            0.029325,           0.0015391,           0.0015391,            0.024789
                  67,            0.052686,            0.025634,            0.029421,             0.59236,          0.00044536,          0.00011255,          2.7109e-05,            0.053553,            0.013995,            0.029306,            0.001557,            0.001557,            0.024407
                  68,            0.052839,            0.023711,            0.028857,             0.14093,          0.00011134,          1.3732e-06,          1.9337e-07,            0.056066,            0.021493,            0.029614,           0.0015747,           0.0015747,            0.024025
                  69,            0.052736,            0.023131,            0.029874,            0.098781,           5.567e-05,          1.2491e-06,          1.2491e-07,            0.058629,            0.024357,            0.030182,           0.0015921,           0.0015921,            0.023642
                  70,            0.052437,            0.023594,            0.030158,          5.9428e-05,           5.567e-05,          6.1149e-07,           1.223e-07,            0.058638,            0.023967,            0.030473,           0.0016093,           0.0016093,            0.023259
                  71,            0.052241,            0.021917,            0.028783,             0.12686,           5.567e-05,          8.6681e-07,          3.4672e-07,             0.05805,            0.018524,            0.032093,           0.0016263,           0.0016263,            0.022876
                  72,            0.052996,            0.020853,            0.029237,            0.084581,           5.567e-05,          6.5756e-07,          2.4591e-07,            0.055577,            0.023227,            0.029997,           0.0016431,           0.0016431,            0.022493
                  73,             0.05304,            0.022196,            0.030061,          4.8947e-05,          0.00044536,          2.7804e-06,          6.2729e-07,            0.054897,            0.018866,            0.030069,           0.0016597,           0.0016597,             0.02211
                  74,            0.052381,            0.022113,            0.029317,              0.3522,          0.00016701,          6.5199e-06,          1.2392e-06,            0.053622,             0.01565,             0.02977,            0.001676,            0.001676,            0.021726
                  75,            0.052868,            0.024854,            0.029167,          0.00036062,           0.0057479,          0.00024944,          4.9545e-05,            0.054057,            0.015475,            0.029421,           0.0016921,           0.0016921,            0.021342
                  76,            0.051851,            0.023376,             0.02951,          1.7394e-05,          0.00022268,          4.3641e-07,          8.3679e-08,            0.054688,            0.016837,            0.030693,           0.0017079,           0.0017079,            0.020958
                  77,            0.052757,            0.024288,            0.029344,            0.014894,           0.0093968,          0.00030161,           0.0001937,            0.052823,            0.014287,            0.028719,           0.0017236,           0.0017236,            0.020574
                  78,            0.051975,            0.020627,            0.029552,             0.24056,            0.004612,          0.00053774,          0.00034122,            0.054937,            0.016111,            0.029521,           0.0017389,           0.0017389,            0.020189
                  79,            0.051522,             0.02255,            0.029343,             0.30987,          0.00016701,          4.6099e-07,          7.5142e-08,            0.055297,            0.016945,            0.031882,           0.0017541,           0.0017541,            0.019804
                  80,            0.051299,             0.02177,            0.029107,              0.0141,           0.0030214,          0.00095357,          0.00019098,            0.054683,            0.015542,            0.031036,            0.001769,            0.001769,            0.019419
                  81,            0.051252,            0.019878,            0.029568,             0.32476,           0.0028349,          0.00022737,          0.00013871,            0.054039,            0.014582,            0.029112,           0.0017836,           0.0017836,            0.019034
                  82,            0.052082,            0.023458,            0.028908,               0.465,          0.00022268,          7.8869e-06,          2.1383e-06,            0.053915,            0.015097,            0.029445,           0.0017981,           0.0017981,            0.018648
                  83,            0.052371,            0.023547,             0.02891,             0.35221,          0.00027835,          7.6596e-06,          2.3021e-06,            0.053944,            0.015332,            0.029448,           0.0018122,           0.0018122,            0.018262
                  84,             0.05091,            0.021552,            0.029803,             0.30995,          0.00027835,          8.6824e-06,          2.6476e-06,             0.05379,            0.015488,            0.029492,           0.0018262,           0.0018262,            0.017876
                  85,            0.052373,             0.02283,            0.029246,            0.056522,           0.0038113,          3.5027e-05,          1.5976e-05,            0.052234,            0.014734,            0.028734,           0.0018398,           0.0018398,             0.01749
                  86,            0.051719,            0.022219,            0.029246,           0.0037826,            0.014603,            0.002075,           0.0016609,            0.052107,            0.014571,            0.028656,           0.0018533,           0.0018533,            0.017103
                  87,            0.052368,            0.022541,            0.028577,              0.3309,           0.0052921,           0.0022724,           0.0016516,            0.052117,            0.014315,            0.028661,           0.0018664,           0.0018664,            0.016716
