               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  98,            0.030396,            0.017656,           0.0095902,             0.74885,             0.66438,             0.72053,             0.48938,             0.02283,           0.0082929,           0.0035064,           0.0019944,           0.0019944,            0.012444
                  99,              0.0291,            0.016602,            0.009411,             0.75036,             0.66633,             0.72308,             0.48921,             0.02276,           0.0082742,           0.0034844,           0.0020045,           0.0020045,            0.012054
                 100,            0.030313,            0.016978,            0.010276,             0.76828,             0.65405,             0.72324,             0.49065,            0.022745,           0.0082617,           0.0034911,           0.0020143,           0.0020143,            0.011664
                 101,            0.030224,            0.018637,            0.010048,             0.74664,             0.66246,             0.72115,             0.49457,            0.022779,            0.008257,            0.003455,           0.0020238,           0.0020238,            0.011274
                 102,            0.029206,             0.01621,           0.0091785,             0.73966,             0.67157,             0.72291,             0.49315,            0.022725,            0.008245,           0.0034305,           0.0020331,           0.0020331,            0.010883
                 103,            0.029209,             0.01636,           0.0089991,             0.73821,             0.66204,             0.72284,             0.49159,            0.022785,           0.0082403,           0.0033972,           0.0020421,           0.0020421,            0.010492
                 104,            0.029597,            0.015628,            0.010055,             0.73816,             0.66157,             0.72374,              0.4913,            0.022634,           0.0082312,           0.0033537,           0.0020508,           0.0020508,            0.010101
                 105,            0.030006,            0.017502,           0.0089998,             0.74783,              0.6525,             0.72248,             0.48228,            0.022987,           0.0082133,           0.0033204,           0.0020592,           0.0020592,           0.0097092
                 106,            0.029991,            0.016573,           0.0094944,             0.74188,             0.65735,              0.7232,               0.493,            0.022641,           0.0081932,            0.003309,           0.0020674,           0.0020674,           0.0093174
                 107,            0.030243,            0.017816,           0.0098816,             0.76297,             0.65326,             0.72581,             0.49729,            0.022691,            0.008158,           0.0032861,           0.0020753,           0.0020753,           0.0089253
                 108,            0.029762,            0.016394,            0.010436,             0.76794,             0.66291,             0.72845,             0.49489,            0.022602,           0.0081418,           0.0032311,            0.002083,            0.002083,            0.008533
                 109,            0.028789,            0.016064,           0.0091914,             0.75539,             0.67374,             0.73784,              0.5039,            0.022537,           0.0081253,           0.0031815,           0.0020904,           0.0020904,           0.0081404
                 110,            0.029228,             0.01665,           0.0098828,             0.77211,             0.67837,             0.73822,             0.49422,            0.022817,           0.0081025,           0.0031562,           0.0020975,           0.0020975,           0.0077475
                 111,            0.030216,            0.015565,           0.0095176,             0.77281,             0.66528,              0.7394,             0.49708,            0.022509,           0.0080875,           0.0031558,           0.0021043,           0.0021043,           0.0073543
                 112,            0.029407,            0.015384,           0.0093965,             0.74865,             0.67895,             0.74501,             0.49803,             0.02261,           0.0080549,           0.0031647,           0.0021109,           0.0021109,           0.0069609
                 113,            0.029637,            0.018418,           0.0086192,             0.78423,             0.68206,             0.74647,             0.50156,            0.022359,           0.0080257,           0.0031231,           0.0021172,           0.0021172,           0.0065672
                 114,            0.029618,            0.016181,           0.0094313,             0.73163,              0.6977,             0.74443,             0.50277,            0.022306,           0.0079959,           0.0031074,           0.0021232,           0.0021232,           0.0061732
                 115,            0.029309,            0.016101,            0.010092,              0.7705,             0.67296,             0.74887,             0.50737,            0.022279,           0.0079754,           0.0030923,           0.0021289,           0.0021289,           0.0057789
                 116,            0.029826,            0.015501,           0.0097361,             0.75441,             0.67568,             0.74914,             0.50818,            0.022344,           0.0079684,           0.0030871,           0.0021344,           0.0021344,           0.0053844
                 117,            0.028701,            0.015075,           0.0086219,             0.74691,             0.68815,             0.74856,              0.5012,            0.022675,           0.0079436,           0.0030681,           0.0021396,           0.0021396,           0.0049896
                 118,            0.028495,            0.015647,           0.0089257,             0.76014,             0.69191,             0.74954,             0.50753,            0.022342,           0.0079563,           0.0030475,           0.0021445,           0.0021445,           0.0045945
                 119,            0.028579,             0.01543,           0.0091427,             0.74955,             0.69028,             0.75092,             0.51205,            0.022399,           0.0079569,           0.0030253,           0.0021492,           0.0021492,           0.0041992
                 120,            0.029342,            0.016007,           0.0095521,             0.80084,             0.65678,             0.75182,             0.50918,            0.022411,           0.0079509,           0.0030076,           0.0021536,           0.0021536,           0.0038036
                 121,            0.030461,            0.015122,            0.010236,             0.81089,             0.65952,             0.75747,             0.51201,            0.022614,           0.0079142,           0.0029915,           0.0021577,           0.0021577,           0.0034077
                 122,            0.027718,            0.015674,            0.008092,             0.81593,             0.66038,             0.75619,              0.5187,            0.022552,           0.0079025,           0.0029585,           0.0021616,           0.0021616,           0.0030116
                 123,            0.028862,            0.014842,           0.0088906,             0.83451,             0.65185,             0.76081,             0.52133,            0.022284,           0.0078753,           0.0029534,           0.0021652,           0.0021652,           0.0026152
                 124,            0.028659,             0.01565,            0.009157,             0.81878,             0.65668,             0.75863,              0.5196,            0.022274,           0.0078308,           0.0029478,           0.0021685,           0.0021685,           0.0022185
                 125,            0.030685,            0.016162,           0.0094201,             0.80323,             0.67908,             0.75917,             0.52004,            0.022253,           0.0078175,           0.0029456,           0.0021564,           0.0021564,           0.0021564
                 126,            0.029674,            0.015905,           0.0092329,             0.79717,             0.67986,             0.76401,             0.52208,            0.022028,           0.0077954,           0.0029417,           0.0021564,           0.0021564,           0.0021564
                 127,            0.029513,            0.016285,           0.0088031,             0.78474,             0.68275,             0.76267,             0.51927,            0.022353,           0.0077765,           0.0028683,           0.0021422,           0.0021422,           0.0021422
                 128,            0.029492,            0.016203,           0.0091538,             0.82912,             0.66328,             0.76331,             0.52924,            0.022101,           0.0077751,           0.0028354,           0.0021279,           0.0021279,           0.0021279
                 129,            0.029225,            0.016496,           0.0087293,             0.82144,             0.66532,              0.7644,             0.52801,            0.021962,           0.0077517,            0.002797,           0.0021135,           0.0021135,           0.0021135
                 130,            0.028197,            0.014789,           0.0083147,             0.71942,             0.72468,             0.76701,             0.52073,            0.022083,           0.0077426,            0.002743,           0.0020991,           0.0020991,           0.0020991
                 131,             0.02883,            0.015646,           0.0092147,             0.81032,             0.67743,             0.77193,             0.53096,            0.022022,           0.0077099,           0.0027161,           0.0020847,           0.0020847,           0.0020847
                 132,            0.029083,            0.016609,            0.008793,             0.79156,               0.683,             0.77219,             0.53713,            0.021856,           0.0076728,            0.002693,           0.0020703,           0.0020703,           0.0020703
                 133,            0.028267,            0.015145,           0.0088131,             0.80334,             0.67894,              0.7711,              0.5406,            0.021719,           0.0076512,           0.0026858,           0.0020558,           0.0020558,           0.0020558
                 134,            0.028587,            0.016225,            0.009899,             0.80288,              0.6827,             0.76629,             0.53348,            0.021685,           0.0076441,           0.0026953,           0.0020413,           0.0020413,           0.0020413
                 135,            0.028897,            0.016103,           0.0085967,             0.82314,             0.68198,             0.77071,             0.53982,            0.021679,           0.0076208,           0.0026781,           0.0020268,           0.0020268,           0.0020268
                 136,            0.026933,            0.015121,           0.0072206,               0.749,             0.72028,             0.77303,             0.54638,            0.021538,           0.0075994,           0.0026521,           0.0020123,           0.0020123,           0.0020123
                 137,            0.028227,            0.014205,           0.0075848,             0.82847,             0.68205,             0.77796,             0.54687,            0.021497,           0.0075883,            0.002626,           0.0019977,           0.0019977,           0.0019977
                 138,            0.027907,            0.013783,           0.0081704,             0.82525,             0.69194,             0.78098,             0.54788,            0.021484,           0.0075955,           0.0025998,           0.0019831,           0.0019831,           0.0019831
                 139,            0.026962,            0.014818,           0.0080442,             0.84137,             0.68674,             0.78191,              0.5483,            0.021386,           0.0075616,           0.0025756,           0.0019685,           0.0019685,           0.0019685
                 140,            0.028663,            0.017357,           0.0086551,             0.84541,             0.68247,             0.78217,             0.54873,            0.021391,           0.0075285,           0.0025779,           0.0019538,           0.0019538,           0.0019538
                 141,             0.02732,            0.015397,           0.0074544,             0.84395,             0.67907,              0.7818,             0.53371,            0.021631,           0.0075191,           0.0025754,           0.0019392,           0.0019392,           0.0019392
                 142,            0.030198,            0.016116,           0.0096234,             0.81351,             0.70161,             0.78488,             0.53071,            0.021663,           0.0074876,           0.0025686,           0.0019245,           0.0019245,           0.0019245
                 143,            0.028769,             0.01419,           0.0087481,             0.80342,             0.71356,             0.78877,             0.54369,            0.021305,           0.0074793,           0.0025256,           0.0019098,           0.0019098,           0.0019098
                 144,            0.029396,            0.016663,           0.0087711,             0.82828,             0.70611,              0.7887,             0.54621,            0.021535,           0.0074577,           0.0025108,           0.0018951,           0.0018951,           0.0018951
                 145,            0.028041,            0.016177,           0.0087534,             0.84728,             0.69816,             0.79039,             0.55079,            0.021413,            0.007445,           0.0025063,           0.0018804,           0.0018804,           0.0018804
                 146,             0.03112,            0.017958,            0.010558,             0.82147,             0.71089,             0.79364,             0.55723,             0.02137,           0.0074311,            0.002502,           0.0018657,           0.0018657,           0.0018657
                 147,            0.029394,            0.016232,           0.0081951,             0.79735,             0.71087,             0.79046,             0.55041,            0.021482,           0.0074377,           0.0025036,            0.001851,            0.001851,            0.001851
                 148,            0.028148,            0.013417,            0.008144,             0.77524,             0.72392,              0.7909,             0.55263,            0.021451,           0.0074292,            0.002501,           0.0018362,           0.0018362,           0.0018362
                 149,            0.029128,             0.01518,            0.008111,             0.77763,             0.71727,             0.79035,             0.54578,            0.021712,           0.0074115,           0.0024802,           0.0018215,           0.0018215,           0.0018215
                 150,            0.028575,            0.015467,           0.0086339,             0.77321,              0.7232,             0.79528,             0.54959,            0.021417,           0.0073877,           0.0024855,           0.0018067,           0.0018067,           0.0018067
                 151,            0.028041,            0.014758,           0.0076835,             0.82323,             0.69408,             0.78962,             0.54304,            0.021548,           0.0073791,           0.0024921,            0.001792,            0.001792,            0.001792
                 152,            0.028471,             0.01475,            0.008671,             0.75847,             0.73063,             0.78477,             0.54724,            0.021335,           0.0073842,              0.0025,           0.0017773,           0.0017773,           0.0017773
                 153,             0.02964,            0.018025,           0.0094528,             0.75425,             0.72781,             0.78612,             0.54629,            0.021346,           0.0073852,           0.0024866,           0.0017625,           0.0017625,           0.0017625
                 154,             0.02691,             0.01432,           0.0080727,              0.8004,             0.71227,             0.79363,             0.55651,            0.021131,           0.0073653,           0.0024725,           0.0017478,           0.0017478,           0.0017478
                 155,            0.028051,            0.014819,           0.0083992,             0.79734,             0.71975,             0.79504,             0.55716,            0.021107,           0.0073466,           0.0024408,            0.001733,            0.001733,            0.001733
                 156,            0.028845,            0.015879,           0.0097158,             0.86607,             0.68925,             0.79927,             0.56223,            0.021027,            0.007313,           0.0024273,           0.0017183,           0.0017183,           0.0017183
                 157,            0.027416,            0.013266,           0.0082826,             0.77535,             0.73236,              0.7971,             0.55375,            0.021168,           0.0073043,           0.0024177,           0.0017036,           0.0017036,           0.0017036
                 158,            0.029271,             0.01413,           0.0088764,             0.85117,             0.69592,             0.80377,             0.55692,            0.021028,            0.007275,           0.0023904,           0.0016889,           0.0016889,           0.0016889
